genome_id	genome_name	resistant_phenotype	binary_label
562.23535	Escherichia coli O15:H1 strain ECO1220	Susceptible	0
562.23536	Escherichia coli NA:H15 strain ECO1221	Susceptible	0
562.23537	Escherichia coli O2:H6 strain ECO1222	Susceptible	0
562.23538	Escherichia coli O17:H18 strain ECO1224	Susceptible	0
562.23539	Escherichia coli O25:H4 strain ECO1225	Resistant	1
562.23541	Escherichia coli O7:H45 strain ECO1227	Susceptible	0
562.23542	Escherichia coli O25:H4 strain ECO1228	Resistant	1
562.23543	Escherichia coli O86:H18 strain ECO1231	Susceptible	0
562.23544	Escherichia coli O4:H1 strain ECO1230	Susceptible	0
562.23545	Escherichia coli O4:H1 strain ECO1229	Susceptible	0
562.23546	Escherichia coli O6:H1 strain ECO1233	Susceptible	0
562.23547	Escherichia coli O16:H6 strain ECO1122	Susceptible	0
562.23549	Escherichia coli O6:H31 strain ECO1251	Susceptible	0
562.23551	Escherichia coli O25:H4 strain ECO1254	Resistant	1
562.23552	Escherichia coli O18:H7 strain ECO1000	Susceptible	0
562.23553	Escherichia coli O15:H1 strain ECO1002	Resistant	1
562.23554	Escherichia coli O78:H4 strain ECO1047	Susceptible	0
562.23555	Escherichia coli O2:H48 strain ECO1137	Susceptible	0
562.23556	Escherichia coli O6:H1 strain ECO1242	Susceptible	0
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	Susceptible	0
562.23558	Escherichia coli O25:H4 strain ECO1244	Resistant	1
562.23559	Escherichia coli O7:H45 strain ECO1245	Susceptible	0
562.23561	Escherichia coli O6:H1 strain ECO1248	Susceptible	0
562.23562	Escherichia coli O15:H1 strain ECO1249	Susceptible	0
562.23563	Escherichia coli H1 strain ECO1074	Susceptible	0
562.23564	Escherichia coli O1:H7 strain ECO1266	Susceptible	0
562.23565	Escherichia coli O25:H4 strain ECO1267	Susceptible	0
562.23566	Escherichia coli O25:H4 strain ECO1268	Resistant	1
562.23567	Escherichia coli O25:H4 strain ECO1269	Susceptible	0
562.23568	Escherichia coli O86:H10 strain ECO1270	Susceptible	0
562.23569	Escherichia coli O2:H42 strain ECO1271	Susceptible	0
562.23571	Escherichia coli O25:H4 strain ECO1180	Resistant	1
562.23572	Escherichia coli O25:H4 strain ECO1258	Susceptible	0
562.23573	Escherichia coli O17:H18 strain ECO1259	Susceptible	0
562.23574	Escherichia coli O25:H4 strain ECO1261	Resistant	1
562.23575	Escherichia coli O6:H31 strain ECO1265	Susceptible	0
562.23576	Escherichia coli O156:H14 strain ECO1177	Susceptible	0
562.23577	Escherichia coli O75:H7 strain ECO1179	Susceptible	0
562.23578	Escherichia coli O6:H1 strain ECO1181	Susceptible	0
562.23579	Escherichia coli O2:H5 strain ECO1182	Susceptible	0
562.23581	Escherichia coli O83:H42 strain ECO1283	Susceptible	0
562.23582	Escherichia coli O11:H4 strain ECO1284	Susceptible	0
562.23583	Escherichia coli O75:H38 strain ECO1285	Susceptible	0
562.23584	Escherichia coli O6:H1 strain ECO1287	Susceptible	0
562.23585	Escherichia coli O18:H1 strain ECO1286	Susceptible	0
562.23586	Escherichia coli O6:H31 strain ECO1288	Susceptible	0
562.23587	Escherichia coli O16:H6 strain ECO1289	Susceptible	0
562.23588	Escherichia coli O4:H1 strain ECO1274	Susceptible	0
562.23589	Escherichia coli O183:H18 strain ECO1275	Susceptible	0
562.23591	Escherichia coli O9:H30 strain ECO1153	Susceptible	0
562.23592	Escherichia coli O9:H10 strain ECO1162	Susceptible	0
562.23593	Escherichia coli O25:H4 strain ECO1165	Resistant	1
562.23594	Escherichia coli O86:H30 strain ECO1166	Resistant	1
562.23595	Escherichia coli O2:H4 strain ECO1298	Susceptible	0
562.23596	Escherichia coli O6:H31 strain ECO1299	Susceptible	0
562.23597	Escherichia coli O22:H1 strain ECO1300	Susceptible	0
562.23598	Escherichia coli O6:H1 strain ECO1302	Susceptible	0
562.23599	Escherichia coli O6:H1 strain ECO1303	Susceptible	0
562.23601	Escherichia coli O2:H4 strain ECO1309	Susceptible	0
562.23602	Escherichia coli O2:H1 strain ECO1310	Susceptible	0
562.23603	Escherichia coli NA:H4 strain ECO1313	Susceptible	0
562.23604	Escherichia coli O75:H7 strain ECO1314	Susceptible	0
562.23605	Escherichia coli O2:H7 strain ECO1315	Susceptible	0
562.23606	Escherichia coli O8:H19 strain ECO1316	Susceptible	0
562.23607	Escherichia coli O12:H4 strain ECO1317	Susceptible	0
562.23608	Escherichia coli O8:H9 strain ECO1319	Susceptible	0
562.23609	Escherichia coli O6:H1 strain ECO1320	Susceptible	0
562.23611	Escherichia coli O1:H7 strain ECO1321	Susceptible	0
562.23612	Escherichia coli O17:H18 strain ECO1323	Susceptible	0
562.23613	Escherichia coli O185:H10 strain ECO1324	Susceptible	0
562.23614	Escherichia coli O16:H5 strain ECO1325	Susceptible	0
562.23615	Escherichia coli O25:H4 strain ECO1327	Resistant	1
562.23616	Escherichia coli O17:H18 strain ECO1331	Susceptible	0
562.23617	Escherichia coli O25:H4 strain ECO1332	Susceptible	0
562.23618	Escherichia coli O17:H18 strain ECO1304	Susceptible	0
562.23619	Escherichia coli O4:H1 strain ECO1334	Susceptible	0
562.23621	Escherichia coli O17:H18 strain ECO1335	Susceptible	0
562.23622	Escherichia coli O75:H7 strain ECO1338	Susceptible	0
562.23623	Escherichia coli O25:H4 strain ECO1337	Resistant	1
562.23624	Escherichia coli O161:H4 strain ECO1339	Susceptible	0
562.23625	Escherichia coli O2:H6 strain ECO1341	Susceptible	0
562.23626	Escherichia coli O17:H18 strain ECO1345	Susceptible	0
562.23627	Escherichia coli O18:H5 strain ECO1347	Susceptible	0
562.23628	Escherichia coli O6:H1 strain ECO1349	Susceptible	0
562.23629	Escherichia coli O4:H1 strain ECO1350	Susceptible	0
562.23631	Escherichia coli O25:H4 strain ECO1353	Susceptible	0
562.23632	Escherichia coli O4:H5 strain ECO1355	Susceptible	0
562.23633	Escherichia coli O25:H4 strain ECO1301	Susceptible	0
562.23634	Escherichia coli O4:H5 strain ECO1359	Susceptible	0
562.23635	Escherichia coli O16:H6 strain ECO1361	Susceptible	0
562.23636	Escherichia coli O8:H25 strain ECO1363	Susceptible	0
562.23637	Escherichia coli O6:H1 strain ECO1364	Susceptible	0
562.23638	Escherichia coli O2:H6 strain ECO1365	Susceptible	0
562.23639	Escherichia coli O17:H18 strain ECO1366	Susceptible	0
562.23641	Escherichia coli O1 strain ECO1329	Susceptible	0
562.23642	Escherichia coli O25:H4 strain ECO1369	Resistant	1
562.23643	Escherichia coli O120:H31 strain ECO1370	Susceptible	0
562.23644	Escherichia coli O25:H4 strain ECO1371	Susceptible	0
562.23645	Escherichia coli O15:H1 strain ECO1372	Resistant	1
562.23646	Escherichia coli O25:H4 strain ECO1373	Resistant	1
562.23647	Escherichia coli O2:H4 strain ECO1374	Susceptible	0
562.23648	Escherichia coli O17:H18 strain ECO1375	Susceptible	0
562.23649	Escherichia coli O1:H7 strain ECO1378	Susceptible	0
562.23651	Escherichia coli O18:H5 strain ECO1380	Susceptible	0
562.23652	Escherichia coli O1:H7 strain ECO1381	Susceptible	0
562.23653	Escherichia coli O25:H4 strain ECO1383	Resistant	1
562.23654	Escherichia coli O75:H5 strain ECO1384	Susceptible	0
562.23655	Escherichia coli O22:H1 strain ECO1385	Susceptible	0
562.23656	Escherichia coli O4:H1 strain ECO1387	Susceptible	0
562.23657	Escherichia coli O21:H5 strain ECO1389	Susceptible	0
562.23658	Escherichia coli O1:H18 strain ECO1390	Susceptible	0
562.23659	Escherichia coli O25:H4 strain ECO1393	Resistant	1
562.23661	Escherichia coli O75:H5 strain ECO1395	Susceptible	0
562.23662	Escherichia coli O75:H7 strain ECO1396	Susceptible	0
562.23663	Escherichia coli O23:H16 strain ECO1398	Susceptible	0
562.23664	Escherichia coli O25:H4 strain ECO1399	Resistant	1
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	Susceptible	0
562.23666	Escherichia coli O2:H1 strain ECO1340	Susceptible	0
562.23667	Escherichia coli O18:H7 strain ECO1403	Susceptible	0
562.23668	Escherichia coli O2:H6 strain ECO1404	Susceptible	0
562.23669	Escherichia coli O2:H7 strain ECO1405	Susceptible	0
562.23671	Escherichia coli O75:H5 strain ECO1407	Susceptible	0
562.23672	Escherichia coli O18:H7 strain ECO1409	Susceptible	0
562.23673	Escherichia coli O24:H4 strain ECO1410	Susceptible	0
562.23674	Escherichia coli O4:H5 strain ECO1411	Susceptible	0
562.23675	Escherichia coli O16:H4 strain ECO1343	Susceptible	0
562.23676	Escherichia coli O45:H7 strain ECO1413	Susceptible	0
562.23677	Escherichia coli O6:H1 strain ECO1414	Susceptible	0
562.23678	Escherichia coli O6:H1 strain ECO1416	Susceptible	0
562.23679	Escherichia coli O6:H1 strain ECO1417	Susceptible	0
562.23681	Escherichia coli O86:H2 strain ECO1344	Susceptible	0
562.23682	Escherichia coli O162:H9 strain ECO1427	Resistant	1
562.23683	Escherichia coli O6:H1 strain ECO1307	Susceptible	0
562.23684	Escherichia coli O86:H18 strain ECO1305	Susceptible	0
562.23685	Escherichia coli O103:H8 strain ECO1397	Susceptible	0
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	Susceptible	0
562.23687	Escherichia coli O2:H1 strain ECO1348	Susceptible	0
562.23688	Escherichia coli O2:H1 strain ECO1351	Susceptible	0
562.23689	Escherichia coli O4:H1 strain ECO1352	Susceptible	0
562.23691	Escherichia coli O2:H4 strain ECO1422	Susceptible	0
562.23692	Escherichia coli O75:H5 strain ECO1376	Susceptible	0
562.23693	Escherichia coli O4:H1 strain ECO1377	Susceptible	0
562.23694	Escherichia coli O7:H45 strain ECO1382	Susceptible	0
562.23695	Escherichia coli O7:H45 strain ECO1386	Susceptible	0
562.23696	Escherichia coli O22:H1 strain ECO1388	Susceptible	0
562.23697	Escherichia coli O108:H9 strain ECO1392	Resistant	1
562.23698	Escherichia coli O18:H5 strain ECO1423	Susceptible	0
562.23699	Escherichia coli O15:H18 strain ECO1424	Susceptible	0
562.23701	Escherichia coli O6:H31 strain ECO1426	Susceptible	0
562.23702	Escherichia coli O6:H1 strain ECO1408	Susceptible	0
562.23703	Escherichia coli O25:H1 strain ECO1401	Susceptible	0
562.23704	Escherichia coli O6:H31 strain ECO1415	Susceptible	0
562.23705	Escherichia coli O75:H7 strain ECO1419	Susceptible	0
562.23706	Escherichia coli O9:H19 strain ECO1429	Susceptible	0
562.23707	Escherichia coli O13/O135:H4 strain ECO1430	Susceptible	0
562.23708	Escherichia coli O18:H1 strain ECO1431	Susceptible	0
562.23709	Escherichia coli O48:H7 strain ECO1432	Susceptible	0
562.23711	Escherichia coli O22:H1 strain ECO1434	Susceptible	0
562.23712	Escherichia coli O24:H4 strain ECO1435	Susceptible	0
562.23713	Escherichia coli O39:H4 strain ECO1436	Susceptible	0
562.23714	Escherichia coli O79:H1 strain ECO1437	Susceptible	0
562.23715	Escherichia coli O18:H7 strain ECO1438	Susceptible	0
562.23716	Escherichia coli O6:H5 strain ECO1439	Susceptible	0
562.23717	Escherichia coli O102:H6 strain ECO1440	Susceptible	0
562.23718	Escherichia coli O6:H1 strain ECO1441	Susceptible	0
562.23719	Escherichia coli O86:H5 strain ECO1357	Susceptible	0
562.23721	Escherichia coli O102:H6 strain ECO1446	Resistant	1
562.23722	Escherichia coli O6:H1 strain ECO1448	Susceptible	0
562.23723	Escherichia coli O17:H18 strain ECO1449	Susceptible	0
562.23724	Escherichia coli O17:H18 strain ECO1451	Resistant	1
562.23725	Escherichia coli O2:H4 strain ECO1452	Susceptible	0
562.23726	Escherichia coli O1:H7 strain ECO1453	Susceptible	0
562.23727	Escherichia coli O25:H4 strain ECO1456	Resistant	1
562.23728	Escherichia coli O12:H4 strain ECO1457	Susceptible	0
562.23729	Escherichia coli O4:H5 strain ECO1458	Susceptible	0
562.23731	Escherichia coli O1:H7 strain ECO1460	Susceptible	0
562.23732	Escherichia coli O6:H31 strain ECO1461	Susceptible	0
562.23733	Escherichia coli O83:H33 strain ECO1463	Susceptible	0
562.23734	Escherichia coli O162:H10 strain ECO1464	Resistant	1
562.23735	Escherichia coli O18:H31 strain ECO1465	Susceptible	0
562.23736	Escherichia coli O6:H1 strain ECO1469	Susceptible	0
562.23737	Escherichia coli O25:H4 strain ECO1467	Resistant	1
562.23738	Escherichia coli O25:H4 strain ECO1471	Susceptible	0
562.23739	Escherichia coli O2:H1 strain ECO1472	Susceptible	0
562.23741	Escherichia coli O25:H4 strain ECO1475	Susceptible	0
562.23742	Escherichia coli O6:H1 strain ECO1477	Susceptible	0
562.23743	Escherichia coli NA:H19 strain ECO1479	Susceptible	0
562.23744	Escherichia coli O6:H1 strain ECO1480	Susceptible	0
562.23745	Escherichia coli O6:H31 strain ECO1481	Susceptible	0
562.23746	Escherichia coli O6:H1 strain ECO1483	Susceptible	0
562.23747	Escherichia coli O15:H18 strain ECO1482	Susceptible	0
562.23748	Escherichia coli O1:H7 strain ECO1484	Susceptible	0
562.23749	Escherichia coli O15:H18 strain ECO1485	Susceptible	0
562.23751	Escherichia coli O2:H1 strain ECO1489	Susceptible	0
562.23752	Escherichia coli O1:H7 strain ECO1491	Susceptible	0
562.23753	Escherichia coli O8:H9 strain ECO1492	Susceptible	0
562.23754	Escherichia coli O6:H1 strain ECO1493	Susceptible	0
562.23755	Escherichia coli O1:H7 strain ECO1494	Susceptible	0
562.23756	Escherichia coli O29:H4 strain ECO1495	Resistant	1
562.23757	Escherichia coli O2:H4 strain ECO1496	Susceptible	0
562.23758	Escherichia coli O25:H4 strain ECO1501	Resistant	1
562.23759	Escherichia coli NA:H15 strain ECO1502	Susceptible	0
562.23761	Escherichia coli O18:H1 strain ECO1508	Susceptible	0
562.23762	Escherichia coli O126:H2 strain ECO1510	Susceptible	0
562.23763	Escherichia coli O83:H31 strain ECO1513	Susceptible	0
562.23764	Escherichia coli O1:H7 strain ECO1512	Susceptible	0
562.23765	Escherichia coli O15:H1 strain ECO1360	Resistant	1
562.23766	Escherichia coli O6:H1 strain ECO1516	Susceptible	0
562.23767	Escherichia coli O6:H1 strain ECO1517	Susceptible	0
562.23768	Escherichia coli O4:H1 strain ECO1518	Susceptible	0
562.23769	Escherichia coli O25:H4 strain ECO1519	Resistant	1
562.23771	Escherichia coli NA:H20 strain ECO1521	Susceptible	0
562.23772	Escherichia coli O4:H1 strain ECO1522	Susceptible	0
562.23773	Escherichia coli NA:H4 strain ECO1524	Susceptible	0
562.23774	Escherichia coli O108:H9 strain ECO1523	Susceptible	0
562.23775	Escherichia coli O6:H1 strain ECO1526	Susceptible	0
562.23776	Escherichia coli O25:H1 strain ECO1527	Susceptible	0
562.23777	Escherichia coli O2:H1 strain ECO1529	Susceptible	0
562.23778	Escherichia coli O6:H1 strain ECO1362	Susceptible	0
562.23779	Escherichia coli O2:H6 strain ECO1531	Susceptible	0
562.23781	Escherichia coli O86:H2 strain ECO1533	Susceptible	0
562.23782	Escherichia coli O6:H16 strain ECO1534	Resistant	1
562.23783	Escherichia coli O8:H8 strain ECO1535	Resistant	1
562.23784	Escherichia coli O17:H18 strain ECO1536	Susceptible	0
562.23785	Escherichia coli O7:H45 strain ECO0741	Susceptible	0
562.23786	Escherichia coli NA:H18 strain ECO0729	Susceptible	0
562.23787	Escherichia coli O139:H19 strain ECO0726	Susceptible	0
562.23788	Escherichia coli NA:H6 strain ECO0719	Resistant	1
562.23789	Escherichia coli O6:H1 strain ECO0630	Susceptible	0
562.23791	Escherichia coli O25:H4 strain ECO0297	Resistant	1
562.23792	Escherichia coli O25:H4 strain ECO0296	Resistant	1
562.23793	Escherichia coli O25:H4 strain ECO0887	Susceptible	0
562.23794	Escherichia coli O2:H4 strain ECO0775	Susceptible	0
562.23795	Escherichia coli O8:H10 strain ECO0766	Susceptible	0
562.23796	Escherichia coli O15:H12 strain ECO0760	Resistant	1
562.23797	Escherichia coli O6:H1 strain ECO0755	Susceptible	0
562.23798	Escherichia coli O8:H4 strain ECO0754	Susceptible	0
562.23799	Escherichia coli O18:H7 strain ECO0745	Susceptible	0
562.23801	Escherichia coli O17:H18 strain ECO0931	Susceptible	0
562.23802	Escherichia coli O2:H1 strain ECO0913	Susceptible	0
562.23803	Escherichia coli O1:H7 strain ECO0914	Susceptible	0
562.23804	Escherichia coli O25:H4 strain ECO0912	Resistant	1
562.23805	Escherichia coli O2:H1 strain ECO0908	Susceptible	0
562.23806	Escherichia coli O2:H1 strain ECO0904	Susceptible	0
562.23807	Escherichia coli NA:H10 strain ECO0903	Susceptible	0
562.23808	Escherichia coli NA:H4 strain ECO0897	Susceptible	0
562.23809	Escherichia coli O2:H7 strain ECO1084	Susceptible	0
562.23811	Escherichia coli O2:H1 strain ECO1071	Susceptible	0
562.23812	Escherichia coli O2:H1 strain ECO1067	Susceptible	0
562.23813	Escherichia coli O2:H7 strain ECO1064	Susceptible	0
562.23814	Escherichia coli NA:H1 strain ECO0955	Susceptible	0
562.23815	Escherichia coli O4:H5 strain ECO0948	Susceptible	0
562.23816	Escherichia coli O6:H1 strain ECO0947	Susceptible	0
562.23817	Escherichia coli O17:H18 strain ECO1212	Susceptible	0
562.23818	Escherichia coli O4:H1 strain ECO1210	Susceptible	0
562.23819	Escherichia coli O25:H4 strain ECO1198	Susceptible	0
562.23821	Escherichia coli O25:H4 strain ECO1190	Resistant	1
562.23822	Escherichia coli O25:H4 strain ECO1159	Resistant	1
562.23823	Escherichia coli O25:H4 strain ECO1136	Susceptible	0
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	Susceptible	0
562.23825	Escherichia coli O117:H4 strain ECO1292	Susceptible	0
562.23826	Escherichia coli O23:H16 strain ECO1282	Susceptible	0
562.23827	Escherichia coli O169:H1 strain ECO1278	Susceptible	0
562.23828	Escherichia coli O15:H18 strain ECO1277	Susceptible	0
562.23829	Escherichia coli O1:H7 strain ECO1276	Susceptible	0
562.23831	Escherichia coli O17:H18 strain ECO1255	Susceptible	0
562.23832	Escherichia coli O25:H4 strain ECO1223	Resistant	1
562.23833	Escherichia coli O7:H15 strain ECO1442	Susceptible	0
562.23834	Escherichia coli O4:H1 strain ECO1412	Susceptible	0
562.23835	Escherichia coli O6:H31 strain ECO1420	Susceptible	0
562.23836	Escherichia coli O160:H11 strain ECO1368	Susceptible	0
562.23837	Escherichia coli O15:H12 strain ECO1326	Resistant	1
562.23838	Escherichia coli O75:H5 strain ECO1318	Susceptible	0
562.23839	Escherichia coli O17:H18 strain ECO1311	Susceptible	0
562.23841	Escherichia coli O25:H1 strain ECO1504	Susceptible	0
562.23842	Escherichia coli O7:H45 strain ECO1499	Susceptible	0
562.23843	Escherichia coli O18:H7 strain ECO1498	Susceptible	0
562.23844	Escherichia coli O25:H4 strain ECO1478	Susceptible	0
562.23845	Escherichia coli O1:H7 strain ECO1470	Susceptible	0
562.23846	Escherichia coli O2:H4 strain ECO1455	Susceptible	0
562.23847	Escherichia coli O1:H7 strain ECO1447	Susceptible	0
562.23848	Escherichia coli O16:H5 strain ECO1444	Susceptible	0
562.23849	Escherichia coli O25:H4 strain ECO1528	Susceptible	0
562.23851	Escherichia coli O6:H1 strain ECO1509	Susceptible	0
562.23852	Escherichia coli O2:H7 strain ECO1506	Susceptible	0
562.23853	Escherichia coli O45:H7 strain ECO1505	Susceptible	0
562.23854	Escherichia coli O17:H18 strain ECO0199	Susceptible	0
562.23855	Escherichia coli O9:H4 strain ECO0695	Susceptible	0
562.23856	Escherichia coli O1:H7 strain ECO0749	Susceptible	0
562.23857	Escherichia coli O7:H18 strain ECO0759	Susceptible	0
562.23858	Escherichia coli O25:H4 strain ECO0765	Resistant	1
562.23859	Escherichia coli O162:H10 strain ECO0957	Resistant	1
562.23861	Escherichia coli O16:H6 strain ECO0940	Susceptible	0
562.23862	Escherichia coli O17:H18 strain ECO1238	Susceptible	0
562.23863	Escherichia coli O6:H31 strain ECO1235	Susceptible	0
562.23864	Escherichia coli O1:H7 strain ECO0715	Susceptible	0
562.23865	Escherichia coli O16:H6 strain ECO0459	Susceptible	0
562.23866	Escherichia coli NA:H18 strain ECO0379	Susceptible	0
562.23867	Escherichia coli O2:H4 strain ECO0298	Susceptible	0
562.23868	Escherichia coli O8:H21 strain ECO1081	Resistant	1
562.23869	Escherichia coli H9 strain ECO0972	Resistant	1
562.23871	Escherichia coli O6:H1 strain ECO1391	Susceptible	0
562.23872	Escherichia coli O8:H19 strain ECO0911	Susceptible	0
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	Susceptible	0
562.23874	Escherichia coli O25:H4 strain ECO0909	Resistant	1
562.23875	Escherichia coli O18:H1 strain ECO0907	Susceptible	0
562.23876	Escherichia coli O75:H7 strain ECO0885	Susceptible	0
